AUDIT declarations=18279 symbols=4222
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80071FF8.c:15
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800741E8.c:55
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800746CC.c:41
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80077704.c:27
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80077704.c:29
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80079908.c:26
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80079D24.c:76
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8007BD40.c:58
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8007C354.c:66
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8007C6AC.c:38
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8007C6AC.c:44
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8007C814.c:27
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8007C814.c:31
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8007C90C.c:39
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8007C90C.c:56
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8007CAC4.c:20
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8007CB6C.c:37
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8007CD5C.c:48
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8007D4D8.c:64
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8007D69C.c:25
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80087BA8.c:53
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80089A34.c:56
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80089A34.c:67
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008A0B4.c:111
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008A0B4.c:79
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008A2E0.c:106
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008A6F8.c:34
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008A808.c:39
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008A8D8.c:10
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008A96C.c:82
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008ABD4.c:61
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008ABD4.c:62
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008C7F8.c:47
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008CC84.c:15
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008CDA0.c:37
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008D6E4.c:137
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008D9F4.c:42
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008DD24.c:8
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008EFA8.c:30
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008F224.c:138
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008F224.c:154
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8008F960.c:42
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80090004.c:49
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800931D0.c:17
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80093264.c:47
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80093D20.c:43
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800955A4.c:31
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80095654.c:46
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80095774.c:31
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80095D10.c:26
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80095E64.c:27
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80096208.c:37
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80096710.c:49
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80096A44.c:47
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80097014.c:71
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800971A0.c:46
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800972D0.c:32
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8009A0EC.c:27
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8009A404.c:60
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A0140.c:70
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A0324.c:57
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A0324.c:67
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A0CC0.c:60
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A0DE4.c:69
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A1278.c:81
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A16AC.c:29
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A1724.c:44
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A197C.c:37
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A1CD0.c:12
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A36F4.c:28
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A509C.c:102
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A509C.c:111
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A7A68.c:69
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A7D34.c:24
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800A8040.c:15
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800AA6F4.c:38
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800AFEC0.c:34
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800B002C.c:45
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800B01D8.c:44
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800B035C.c:19
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800B9C88.c:11
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800BA124.c:36
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800BADEC.c:10
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800BE938.c:39
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800BE938.c:47
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800BEB04.c:24
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800BEBE4.c:33
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800BEBE4.c:46
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800BF0C0.c:58
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C030C.c:50
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C16F4.c:26
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C17EC.c:23
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C43AC.c:22
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C4B6C.c:17
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C677C.c:33
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C7878.c:7
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C78C4.c:8
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C7A54.c:17
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C7A54.c:23
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C7AEC.c:10
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C7B74.c:14
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C7B74.c:16
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C7C0C.c:55
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C7C0C.c:65
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C7DCC.c:11
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C7DCC.c:13
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C7E40.c:63
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C80E8.c:21
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C81E0.c:19
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C82F0.c:16
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C8568.c:45
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C92E8.c:16
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C9C60.c:20
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800C9D68.c:34
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800CAF7C.c:19
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800CCDA8.c:24
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800CF598.c:35
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800CFDF4.c:6
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800CFE30.c:8
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D0A04.c:11
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D0AA8.c:20
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D0B74.c:38
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D30A4.c:27
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D3F24.c:13
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D3FC8.c:12
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D406C.c:7
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D40A8.c:9
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D5EFC.c:25
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D6910.c:7
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D6974.c:15
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D8644.c:25
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D8F38.c:24
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D8F38.c:40
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800D9278.c:40
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DA110.c:17
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DA1D4.c:15
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DB204.c:20
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DB2BC.c:11
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DB37C.c:15
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DB430.c:25
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DB430.c:33
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DB4F4.c:32
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DB660.c:37
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DB874.c:21
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DBA84.c:16
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DBB24.c:18
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DBC0C.c:36
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DBD74.c:17
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DBE34.c:13
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DBEC4.c:14
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DBEC4.c:9
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DC2B8.c:25
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DC4D4.c:27
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DC4D4.c:45
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DC4D4.c:49
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DC9A8.c:35
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DC9A8.c:50
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DC9A8.c:52
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DCBC0.c:17
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DE4D8.c:17
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DE648.c:15
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DE704.c:73
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800DEA88.c:10
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800E1E68.c:30
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800E2150.c:72
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800E406C.c:63
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800E41FC.c:14
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800E42E8.c:22
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800E801C.c:32
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800E828C.c:22
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800E8384.c:11
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800E840C.c:26
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800E8524.c:13
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800E8634.c:25
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800E8720.c:17
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_800EA428.c:26
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80118670.c:30
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80118670.c:52
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80118670.c:59
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8012BD4C.c:18
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8013A140.c:25
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8013A3C8.c:34
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8013AD48.c:45
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8013B920.c:20
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8013FDB4.c:42
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_801493D4.c:31
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80149920.c:17
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_801499C4.c:17
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80149A68.c:17
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80149B60.c:18
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80149C1C.c:18
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80149CC4.c:22
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014AA1C.c:15
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014AA1C.c:18
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014ACDC.c:8
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014AE54.c:50
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014B014.c:38
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014B0F0.c:99
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014B33C.c:51
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014BEC4.c:30
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014C470.c:41
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014C5D4.c:23
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014C68C.c:31
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014C87C.c:12
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014C9F4.c:18
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014CA98.c:21
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014CBE8.c:19
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014DB5C.c:125
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014DB5C.c:44
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8014DB5C.c:75
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80152E3C.c:22
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80152F04.c:20
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_801532B4.c:30
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_801534D8.c:28
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_801535D8.c:43
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80154428.c:16
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80155ABC.c:23
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016CA2C.c:24
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016CB24.c:22
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016CBFC.c:34
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016E514.c:18
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016E8F8.c:56
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016EB1C.c:28
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016EC50.c:30
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016ED78.c:33
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016EEE4.c:29
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016F128.c:20
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016F1D0.c:20
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016F2AC.c:25
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016F400.c:46
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016F4CC.c:22
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016F580.c:26
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016F678.c:27
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016F78C.c:49
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016F8F8.c:42
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016F8F8.c:43
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016FA08.c:51
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016FB94.c:26
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016FC68.c:26
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8016FD3C.c:29
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_801706DC.c:35
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_801711D0.c:56
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80171560.c:37
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80174B94.c:20
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80174C34.c:20
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_801755FC.c:35
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8017583C.c:29
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80176D14.c:34
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80177034.c:22
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8018437C.c:62
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8018812C.c:51
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8018E934.c:34
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_8018F378.c:76
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80191C8C.c:56
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_801931C4.c:45
PROPOSED_CALL name=fn_80201BC8 site=src/game/game_fn_80199868.c:48
SYMBOL rank=3 name=fn_80201B54 declarations=290 declaring_tus=290 blast_radius_tus=2 confidence=low
VARIANT name=fn_80201B54 declaration="int fn_80201B54()" declarations=288 declaring_tus=288 call_sites=355
VARIANT name=fn_80201B54 declaration="void* fn_80201B54(void*)" declarations=2 declaring_tus=2 call_sites=2
DISAGREEING_TU name=fn_80201B54 path=src/game/game_fn_8018437C.c
DISAGREEING_TU name=fn_80201B54 path=src/game/game_fn_8018F378.c
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80006D50.c:76
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80006D50.c:82
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80006D50.c:88
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8000755C.c:281
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800094C0.c:82
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800096E0.c:72
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8000A0A0.c:75
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8000C400.c:54
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8000C618.c:34
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8000C734.c:34
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8000DA50.c:23
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8000DAF4.c:31
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8000EFC4.c:170
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8000F774.c:275
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8000F774.c:282
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80011F6C.c:25
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800131E8.c:30
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80014238.c:23
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800176F0.c:49
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80019C10.c:48
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80025F48.c:46
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80027C38.c:49
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002B748.c:55
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002BA80.c:35
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002BC7C.c:50
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002C160.c:43
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002C4BC.c:43
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002C7A8.c:55
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002CBF8.c:52
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002D094.c:26
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002D17C.c:38
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002D17C.c:55
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002D17C.c:56
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002D17C.c:62
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002D17C.c:63
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002D3B0.c:41
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002D4DC.c:33
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002D69C.c:55
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002DAE0.c:109
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002E248.c:49
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002E3F0.c:32
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002E77C.c:102
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002E77C.c:65
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002EA68.c:89
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002F428.c:80
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002FAE8.c:150
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002FAE8.c:218
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8002FAE8.c:456
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80031544.c:65
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800317AC.c:83
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80031FE4.c:69
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8003232C.c:85
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800326C0.c:20
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80032860.c:13
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80033180.c:55
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80033970.c:63
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8003565C.c:62
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_8003565C.c:78
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800359A0.c:104
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800359A0.c:165
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800359A0.c:196
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800359A0.c:251
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800359A0.c:90
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80035FB8.c:30
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80036374.c:62
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80036374.c:90
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800365C8.c:113
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800365C8.c:137
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800365C8.c:153
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80036C40.c:51
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80036E8C.c:127
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_800389E0.c:63
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80038C28.c:52
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80038C28.c:53
PROPOSED_CALL name=fn_80201B54 site=src/game/game_fn_80038C28.c:54
